Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
South Africa,2007,86,169,Oceania,3.480703708611401,1.7538858521994405,4.915118204048435,1.2144526696213642,9.786773168195907,4.784286767694555,7.440282854858219,4.730062277469757,1.5398709110175557,2.111501312571611,5.857527330062068,6.14716925002346,1.2014136760359884,4.020092016879502,5.2087526358708836,9.338564184947579,5.399425445111687,3.6654854174104434,4.769420281443044,6.693064960081428,8.614808837212264,4.1377528700658015,61145,18.763307680118867,11.284285841432855,0.8319953447490029,134446391,36.44552884440117
Germany,2014,58,58,Asia,3.4650088736574505,5.13212658431748,8.85440848510793,0.03442498944409733,8.472888121203486,0.43282489501180743,1.6502387547661879,2.9737839338031624,3.205105331318011,1.6833970321569403,3.823870600213708,5.690867622524317,6.403510122741293,6.768095877234224,6.264673303670226,5.142960908165853,4.903751297777456,5.12031717267461,8.180029699645148,0.685141407092682,3.7148002429745572,3.0810395709899563,63195,12.55285280642032,8.484622011947726,0.8169561441925597,1057217594,34.96944777924593
India,2002,96,152,Oceania,5.956806358231153,4.254154942725167,2.329145608890334,9.172980474956127,9.120634940837636,2.528368312264049,6.874158037710209,7.30916388557895,9.197700014970593,1.539133445541263,1.723352983524531,2.9459651741737005,8.807532991099084,6.873455490098806,9.70493837534512,3.243046271203384,3.102470388403198,3.3695035132193505,8.187429128811946,7.948384854528867,7.058290596964074,1.5436697433699786,64839,13.162463316342695,13.615229962027708,0.5300134974351502,212165570,0.010091595058348002
UK,2013,29,128,Europe,9.709753298600601,8.905511487694657,4.508566826176089,3.048611907780857,1.421544186553172,0.6765773649141082,4.219000034601844,8.42499350106405,5.642103703009383,9.917886474413313,7.835810999895846,4.867781879009882,4.147876453072498,8.091019451326456,2.5117997303807895,5.063448342653968,7.678129629564871,9.552339322440233,0.01739949287492326,2.839719934027353,4.631493213513153,6.338424864147877,52839,4.222908114567046,6.831941846083498,0.5683931703564654,46231617,31.744734855115688
Russia,2016,26,31,Asia,9.830804459530004,4.295666328071286,0.9666476716567107,2.214981453429863,2.1131595896684496,1.2737115449419978,9.284563216185408,8.991052926554753,3.7317369183095583,8.208917350413296,5.090482934260217,0.6901904299915729,5.307892344422102,8.117302004560528,3.5597788560793164,7.29355234130902,1.9426678361329708,8.068369518438558,7.915830963308,5.097525070027689,5.971009004204593,6.001995608358435,41022,19.164686319112846,4.479753565941996,0.05203859367926045,771125592,78.14201031468467
France,2003,37,55,Oceania,5.796579636763161,5.337763937350376,3.3515314262232065,6.9848080972818885,6.054165843517491,1.121575508658681,4.6446058183239725,1.7387132142112083,4.026782152174336,6.261296070694824,1.472930810667491,4.599132797760336,5.9121252348308575,0.6956716313954192,7.722766913022506,4.162051812668839,3.277573855743179,7.989516671017994,4.427535685706373,3.3838694050664166,4.379755979079654,5.590081863465114,22894,4.130215027594963,4.04089776669064,0.8530831940283774,656196468,2.8612334025971076
France,2017,50,10,Asia,0.01087019804932532,9.552861960018223,5.06880444032203,8.534027221808783,5.017382210026992,8.724199550179572,0.3090281746759471,6.950167418345532,8.377775924655632,2.144039166306259,9.214208557319118,4.581894943125421,4.772976318640071,3.7405136508096684,3.4097032978224795,3.5176277218213725,7.661519900885874,3.611053132691185,9.670872231831554,7.735885787837305,1.3170919773312995,9.311829591510323,21578,5.0232363826495146,2.8623209667099263,0.13392618193423278,1096031692,20.27449061075447
Russia,2007,75,130,Europe,9.006565507683996,2.996917658745646,7.327402143357924,6.322787673435242,2.985033905470489,9.30434848034628,4.806690362458969,9.630046771305894,0.26779574589104627,3.376588075768159,1.0608243080344715,0.2871791085741615,0.5956361534043497,4.199291963905244,5.007754149537621,0.7705572104984038,4.772699206471259,7.548384988450111,8.202264835314972,2.2825638331623943,9.47344231903699,9.265264780815377,66632,10.201932176493237,5.348236593999582,0.3007903259227839,404823016,73.02686336010022
South Africa,2003,34,15,Oceania,5.702379645770481,2.889909319419414,1.9807712005863176,2.544827540985316,8.838462997372464,4.74522165780146,7.954987438599931,6.506117041312974,0.11339058234389632,3.507857162465904,5.24221195439103,5.138732481165031,5.891393166015771,8.469250499736281,0.5045771193347026,4.472364926541071,1.36095232045217,6.1405265227446035,3.8400714439413997,9.637651512563838,7.063643538184362,5.723714457943992,9815,9.919451472581402,6.514370763322214,0.7444924799710686,1257423846,64.7991241180932
India,2001,67,3,Americas,3.6599640828993585,7.995950799420427,2.1809212840646586,8.616366233543086,9.013886155355731,6.304170878533453,6.470843308868499,3.5097414360110912,0.4608469613493904,4.776734060144403,6.1058139679019785,7.376936659569187,1.3710244735395893,5.018077868651329,5.654840405595012,3.928897795193207,8.942638361130314,3.7521443234833693,6.34632841910313,4.00122945796371,6.006068563080895,7.387117488555673,23666,0.6525567116838626,2.033240531878539,0.3009997760902907,1325703319,98.66524410048623
India,2005,50,43,Europe,8.291951410159383,2.7753898614396864,6.3157784052104935,5.104271961272193,2.9168401014661116,6.959018972629984,9.66315196614674,6.35946365800698,4.692050006196382,4.21996794290501,9.989845951471732,4.522521748365933,5.55804009186045,4.888057556191358,6.267848124766607,6.63292140218552,7.308077934751207,3.082799169372119,1.94243774809854,7.116347285627084,5.6078595221936025,8.04943652639985,48216,14.875582544837933,11.036159684066297,0.5055255404215387,561837643,39.061847777803635
USA,2021,15,159,Africa,3.9983245935020504,8.31865870073205,3.824577834543116,3.8119080296024688,1.5575314059193979,3.9131332487206016,8.432724900647457,6.88426052320934,5.81249394608175,9.341531841565825,1.4091570976250667,6.460255213749485,7.753772832594441,5.537722488670895,0.8260449993125518,4.387449865754899,5.6274212057466375,7.888353147121949,2.903494516105628,6.414477685263194,7.228869585892236,1.0985332479677279,26990,1.9290812647640698,14.06852854229005,0.15412472668803712,931287868,13.3280383664668
UK,2009,84,67,Africa,0.3404450620026467,0.9553560936164496,4.820948672323478,6.04726119632974,1.4909242077031348,3.7021046704288785,5.26551662897563,3.9704729986039453,6.244688105079637,7.208096625742835,6.135601972586427,5.324209686685818,0.054480277247888065,1.2721411482069367,2.439021691261236,0.04038751955229514,6.093255774808817,5.96799991331748,2.0210543106683367,7.425870884122368,5.325477755378369,8.449541071462027,57252,1.0807065824203832,6.178097611869648,0.2915340122112293,204279222,66.47124627536965
Brazil,2003,47,56,Europe,8.210722230570187,1.112612473094684,8.361348687787407,7.006122236383164,4.8442519539193905,6.755690192236696,2.065205656053981,1.03990950547861,7.311371244006196,0.8140524398976645,4.767157944793576,7.851787746373422,4.304763161943558,5.652965939202099,4.33186755961537,4.843538124805954,6.259863487838757,0.369953862067095,7.511563132643632,5.510693526544745,2.1591609172502846,0.05119033155979391,62434,10.14323562293127,13.878009832656318,0.7342938186729346,470392596,7.902642143248495
China,2021,15,63,Africa,5.458594010197623,9.013233741627717,4.990833010645251,5.9382987411514225,1.3291849540135292,3.7671451524523847,0.037746298221230656,6.066598675202233,1.8972378660312905,3.5995680006744504,2.5711458437623422,5.144552652557371,7.456902931148372,5.5154724619332285,7.812410621239746,7.737147719545812,4.992941769607566,0.21699043959359066,0.08216019004522623,3.8379485008778333,0.07310645695287499,0.02035601901430928,38566,0.9649566275462851,6.330005855857528,0.4182739345570007,425009423,11.675454542922125
South Africa,2017,54,15,Europe,3.381435382241962,5.408122824824353,6.524993806091711,9.20245445722806,4.733402220952253,5.810095195501771,9.805023970013682,8.021408005167267,2.6228467615311493,1.329626294952152,9.422101698555647,3.3160901410689494,5.285362063310076,7.544254553817159,0.21656987193986565,9.453046624039693,7.447410425660949,8.419706641931,4.072731062083395,1.7959333981122139,3.830835769086598,3.1030793738836593,48943,4.013496195371607,3.3033950816224964,0.5631383033187888,992412637,56.791901072985496
China,2011,84,109,Americas,2.5089237635385118,7.188142666942388,6.567750416599722,6.280178059990536,4.619340728598575,5.151928108114578,9.383196983026702,9.975764837560588,2.435070159512996,2.79354554933974,7.908436830618024,8.275687695768456,2.3530680977434217,6.3415319348844985,3.3134950209501044,1.9295579406487662,7.153247445637437,0.8981920906453034,8.375659982857771,5.19442709339068,5.63611803250296,7.92972300413865,60595,7.818965970135643,12.886628809877497,0.3570432851134502,312936305,47.19755079018959
China,2001,23,116,Europe,5.937974594154256,2.252888918625443,8.036119429560182,8.785807126255765,8.841102132056571,5.244606009009814,2.7414399407519285,2.2305830696294207,1.4917209811066001,9.588930033540779,7.7705778592291015,0.6762141468662097,6.975674113895566,9.550300336924359,0.048925911964738944,4.225359001528528,0.027900994452130234,5.193617686722835,7.090800273811784,0.60857226119156,3.7175330145124965,9.214136102632585,60215,12.062336317911704,13.523165781221133,0.9306339923393271,419863415,26.360679282138445
Russia,2009,75,92,Oceania,2.0804954822510013,1.662743683821083,6.381394884910242,5.869584351538735,2.9621043980003705,8.29358862876451,6.382157862237271,7.00388974181735,2.443955764036766,7.052635451749908,8.99186045322149,2.8945624587508356,7.834723667738924,0.8010137133602002,5.21282389562455,8.474607830795719,1.10550818104045,6.086638085618073,4.21754412327002,0.588244310611733,5.333133442191107,3.9921451157922663,66657,15.654930009067057,9.580486255711188,0.856218002255335,686162127,47.796846061511346
France,2003,49,138,Oceania,3.238508865570032,8.349542622326402,0.6480982565386251,3.296795737301249,5.606524586409774,7.040571088986965,7.292395628861536,0.28043200166073645,6.136526447168399,0.07852196049382476,7.250440625769706,5.914844315630368,3.625252349364101,7.716515781900561,4.987757094805789,0.42846271768079425,0.25311078646365504,9.159621225756233,6.330433486199141,6.133918933203218,6.648771829947442,6.310103939653421,48781,5.791018974418021,13.8382445498784,0.11274516402565227,737037789,86.8319948668342
France,2013,12,166,Asia,6.365303094139836,3.586234070232488,3.4217298268684013,5.322968174831954,7.434998642840965,9.60682654038093,5.78013461032595,9.69825279747811,3.6641159371624257,3.288612924425247,5.067394609663781,8.560265169472641,2.974006511669872,7.515023853759849,7.553717636340888,3.4989532663171854,1.6890521514657286,5.145263695857665,4.317978962647614,4.804894417608546,8.098587148396721,4.725636922973227,15040,9.423652633134857,5.230535719541496,0.9776823547392808,1398967351,72.49962589402055
Brazil,2015,33,47,Africa,8.81544450405932,4.550326191219945,9.8931618350921,0.8633668965160257,5.959147950499064,7.909766272515796,8.429616748380978,0.1256446152438051,7.6791243693059075,4.387017370344164,3.9153650501995276,0.7214183719663336,5.4513814663536255,2.6934493299218265,0.039195868602608375,5.910808338490804,0.72281514794448,1.9402879619037539,8.440075159746346,5.061048142747083,2.986428103942634,2.7968901888134976,32225,19.081651088357596,4.780912046163719,0.8093813846737022,854767883,45.48017475853183
Russia,2014,28,57,Africa,5.328903283915988,0.2797189727535898,1.9651028880791876,2.301746338957943,9.54067844980137,1.4579251459989573,0.7782464843201375,3.5879496163871147,5.364187993430671,6.025014290327673,7.041335269634361,0.9605293274020732,3.654230441052607,6.985502701962339,7.587136188135917,3.425160547820435,1.9379296285884018,2.6067052327582187,5.726016032583924,3.186939414019837,6.331802414453652,8.67765151046701,55866,7.804294154609492,12.823176828683863,0.15837184618604183,1156136700,31.134093520131977
China,2007,27,50,Europe,7.591063982990925,3.8588073419296642,5.867290784146886,7.662316622037167,6.022774804997701,7.384833029998427,8.964940341502135,0.7640277297623221,2.120391671167867,4.997270179846503,6.028118027517753,2.8238502125953193,8.35936931301436,6.593212477964152,8.912270661034555,4.893862892819094,5.385119236040744,0.4885602177554682,6.32618140584867,7.905657379605423,8.917764486290277,5.869386292792117,17035,14.192952675525783,4.212536250495738,0.04162546586460836,29788188,58.21852598355414
Japan,2013,73,71,Africa,7.630606037630418,7.704378081249784,8.429406398772615,6.61475610684426,9.018621784701118,6.656475539671353,3.9201901116649207,6.209679616080689,4.673820005833386,0.697727506029332,5.428764766869572,3.445719541957857,7.79050116039121,2.987058645645042,3.1742011851617025,9.391077013791772,6.6969679559758735,2.220573710966758,9.886212332256378,2.011848955885559,1.524310422906614,6.893633522625495,46373,5.427269173823253,12.993334537359644,0.8930228918506513,18418112,0.286606603667805
France,2022,97,143,Oceania,6.643539526593868,8.212751772861694,5.86558560747354,1.6651871053386136,2.4505638925374296,6.460439795113485,4.806900215747914,3.3949979560802355,5.933688025886747,5.1554746868348165,5.890571502453858,8.435382452748685,3.1188790475948958,7.237825038713085,3.3369033587389585,0.23926500452559285,9.18583820758733,8.151402152902147,7.701072996665101,5.861293258047166,6.904948477756524,6.171751476390236,29673,12.464283802480553,3.575096333654258,0.7577572345619455,767730729,73.30749049452135
South Africa,2007,44,146,Americas,2.458383376805177,6.987547888825418,3.7227025812667724,4.3801517625808115,5.607527727794364,4.807446261920036,4.447336504216722,7.329439313304604,8.661949714288175,1.3025927605307497,6.553475926194273,9.589032171746618,4.569785649209054,9.306523424591756,0.010691616386443448,0.7791465332518666,7.392951340678454,7.568786124893631,2.859594947671175,8.604781088459335,9.144561292306728,0.8402809876520734,18947,16.094604438068288,10.424046087785621,0.275561314975603,28759944,80.24480788693405
South Africa,2020,71,82,Europe,8.667885981502419,6.921797335437422,0.8022856271770573,1.4199220593024975,5.433059265666545,0.6246391981598642,5.312862229693549,4.863780666680521,8.337176000659971,5.1919976873164035,9.687041926920575,0.1722868778586395,8.894879066542792,3.0521900384447918,4.291128770019734,1.969630039081205,0.31497504425513356,0.8194287390163024,7.729741268091711,8.340711832167099,6.7133977269352005,8.295552640787399,4818,18.284492345013728,12.27578387599903,0.9520036389317126,173005214,12.17467296536845
USA,2015,10,116,Africa,4.362756556395665,5.062392665971579,3.6166490253609496,8.558178563739741,9.894521101400835,9.514847675100699,5.981684718857535,4.19403416351965,4.2647983551631565,2.4606860997210536,7.5315806159519045,0.1535611137533055,1.4737662853420197,9.800826291251495,6.130140621902068,3.84899095689462,4.687095186148173,4.795975089329954,9.284867483683731,0.28628008589815845,0.9258811124998101,0.38494608584807133,23717,18.75040964599275,13.021436201459027,0.9061437298153414,774542132,40.26234424253672
Germany,2012,34,105,Oceania,0.4421074393570057,5.38329329259823,1.8206751157428958,1.0916970175428886,2.045063133991235,8.519246947244119,7.103434329791919,3.485163491147919,6.47675819097549,1.441922990757002,1.7643268836767845,8.648103288756872,7.5423209155827475,2.242867930597572,1.2269486283958564,4.707898746539029,6.756365247277854,3.0182264908517666,2.950762773462997,2.7898618130898125,2.8313486661008422,6.907749515759818,19303,6.040664884739426,14.476766957830916,0.2132268567548805,699333809,14.50729288062913
